age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.5702908587257618,0.08731404999983504,3,0.5393628362851917,425,383,76,1316,76,False,
2,10-19,0.5214814814814814,0.07077079059256995,3,0.56619209667338,120,76,15,195,15,False,
3,20-29,0.6457814168743324,0.027946832994999136,3,0.7050749965032451,312,267,53,834,53,False,
4,30-39,0.6584247006931317,0.011811395450473572,3,0.7330933227871983,631,576,115,3379,115,False,
5,40-49,0.6390845070422535,0.04286871317976804,3,0.7521522884642535,1489,1424,284,13496,284,False,
6,50-59,0.6211842696498078,0.012028459549706695,3,0.7034947679898821,2456,2393,478,23455,478,False,
7,60-69,0.6370588729318888,0.005465903696741058,3,0.6717421599854025,3224,3152,630,29331,630,False,
8,70-79,0.63805393443606,0.01990759340804671,3,0.6081983265109233,3663,3595,719,33787,719,False,0.5030688968800354
