age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,2.068982126496055,2.1067845821380615,3.606184482574463,1080,55,0.0509,0.8741,0.9083
2,3,2.6088438920072607,2.4260568618774414,5.188867092132568,1080,74,0.0685,0.9083,0.8778
3,4,1.858682933729142,1.7835216522216797,4.251184463500977,1080,128,0.1185,0.8778,0.8074
4,5,2.3692893743515016,2.2291758060455322,5.3539581298828125,1080,200,0.1852,0.8074,0.713
5,6,2.173533207299758,2.057248592376709,5.719954013824463,1080,294,0.2722,0.713,0.6611
6,7,2.078051898751531,2.013923406600952,5.997288227081299,1080,333,0.3083,0.6611,0.6537
7,8,1.9503665831159143,1.9224123358726501,5.012901782989502,1080,340,0.3148,0.6537,0.6676
