age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
1,2,0.9676182470533229,0.798447847366333,5.707125663757324,131
2,3,1.0125469320546125,0.9238603711128235,6.847314834594727,131
3,4,0.9558030796301273,0.7872330546379089,5.893632888793945,131
4,5,0.7858177989380051,0.7373654246330261,2.583616256713867,131
5,6,0.7091162833776182,0.6812800168991089,2.3052473068237305,131
6,7,0.7312553709813656,0.6380018591880798,2.592024803161621,131
7,8,0.7368985083210104,0.6809716820716858,1.8278671503067017,131
