age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,0.1515151515151515,10,0,0,0,0,False,
3,20-29,,,0,0.4597165991902834,39,35,0,0,0,False,
4,30-39,0.6953125,0.08504508225420797,3,0.31641393890792446,87,81,16,170,16,False,
5,40-49,0.724609375,0.08561507341524878,3,0.5869680756829536,168,163,32,289,32,False,
6,50-59,0.7228006639505056,0.010325206213705203,3,0.6239227007490556,242,237,47,323,47,False,
7,60-69,0.7902914252120601,0.073487960242018,3,0.5143012058434444,322,317,63,417,63,False,
8,70-79,0.74311704649925,0.03389170473707553,3,0.5171045500525074,421,419,83,413,83,False,0.4212512701408042
