age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.42473040615238367,0.42857142857142855,0.25,46
3,4,25,0.5147937549764152,0.5388257575757576,0.25,46
4,5,25,0.5957173957540208,0.6666666666666666,0.28205128205128205,46
5,6,25,0.650775926582165,0.6666666666666666,0.28205128205128205,46
6,7,25,0.669130730185177,0.6666666666666666,0.25,46
7,8,25,0.6933062562494067,0.7241379310344828,0.3157894736842105,46
