age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.5400752314814815,0.019744951433291823,3,0.7237595506452645,278,240,48,785,48,False,
2,10-19,0.41723356009070295,0.06969485295378994,3,0.6478228572331716,156,105,21,382,21,False,
3,20-29,0.6387053528679498,0.06861989045711953,3,0.6557089182083511,347,297,59,1041,59,False,
4,30-39,0.6233530828125423,0.03717675711972735,3,0.6819141762423532,607,559,111,2680,111,False,
5,40-49,0.6305268310900494,0.01090795117418391,3,0.7230188664439994,1352,1287,257,11008,257,False,
6,50-59,0.6716261231645847,0.030214832579790393,3,0.7283023610587634,2009,1951,390,21563,390,False,
7,60-69,0.6370535511514179,0.016045953261444236,3,0.7048610189795744,2642,2570,514,29673,514,False,
8,70-79,0.646417403886905,0.01878083327068506,3,0.635861263883536,4181,4105,821,37797,821,False,0.47987585324928306
