age_group,residual_error,num_anchors,scale
1,0.0,131,1.0
2,0.14421869814395905,131,329.7258605957031
3,0.15958921611309052,131,295.6496887207031
4,0.16033653914928436,131,247.89825439453125
5,0.15291927754878998,131,249.6312255859375
6,0.14538873732089996,131,244.0966796875
7,0.1456185132265091,131,240.02833557128906
8,0.14480425417423248,131,237.98081970214844
