age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
1,2,1.1817599058663117,1.0393255949020386,5.700294494628906,131
2,3,1.1928920958845215,1.1500624418258667,5.393757343292236,131
3,4,1.0790727292080873,1.0278842449188232,3.3952157497406006,131
4,5,0.9004410387848625,0.884019672870636,2.8933753967285156,131
5,6,0.7804565474618482,0.7700827121734619,3.1021270751953125,131
6,7,0.7833731895355323,0.7415443658828735,3.0324764251708984,131
7,8,0.7368320908027751,0.7348847985267639,2.2116408348083496,131
