age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.015471407908043725,0.0,0.0,1080
2,3,25,0.03516570766605336,0.0,0.0,1080
3,4,25,0.06158359300846978,0.02040816326530612,0.0,1080
4,5,25,0.08314308851013928,0.02040816326530612,0.0,1080
5,6,25,0.11358914382222259,0.02040816326530612,0.0,1080
6,7,25,0.11876013139462697,0.02040816326530612,0.0,1080
7,8,25,0.12444116938474137,0.02040816326530612,0.0,1080
