age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,2.0826416687531903,1.8833746910095215,4.069913864135742,1080,55,0.0509,0.8741,0.9083
2,3,2.585435976853242,2.3241050243377686,4.924905300140381,1080,74,0.0685,0.9083,0.8778
3,4,1.8432214092463255,1.717022716999054,4.189632415771484,1080,128,0.1185,0.8778,0.8074
4,5,2.298634059727192,2.112251043319702,5.314861297607422,1080,200,0.1852,0.8074,0.713
5,6,2.1075254686835674,2.073657512664795,5.986988067626953,1080,294,0.2722,0.713,0.6611
6,7,1.9647853886400972,1.9811891317367554,6.842189788818359,1080,333,0.3083,0.6611,0.6537
7,8,1.8897579370176092,1.8982993364334106,6.067744255065918,1080,340,0.3148,0.6537,0.6676
