age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.018188020535522872,0.0,0.0,1080
2,3,25,0.024549238898130068,0.0,0.0,1080
3,4,25,0.056418539655274894,0.0,0.0,1080
4,5,25,0.06760819593551307,0.02040816326530612,0.0,1080
5,6,25,0.10408435738034988,0.02040816326530612,0.0,1080
6,7,25,0.1251304317999339,0.02040816326530612,0.0,1080
7,8,25,0.12512496508516438,0.02040816326530612,0.0,1080
