age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
2,3,1.7858594289192786,1.468637228012085,2.8193817138671875,46,13,0.2826,0.6957,0.5435
3,4,0.8110099988324302,0.5395962595939636,1.711471438407898,46,21,0.4565,0.5435,0.3043
4,5,0.8148444909602404,0.6284237205982208,2.1034626960754395,46,32,0.6957,0.3043,0.1739
5,6,0.6670110629577386,0.5790301859378815,1.8734791278839111,46,38,0.8261,0.1739,0.1087
6,7,0.7160123273730278,0.6004098057746887,1.9830892086029053,46,40,0.8696,0.1087,0.0652
7,8,0.6403089229797208,0.5957148671150208,1.553511381149292,46,43,0.9348,0.0652,0.0652
