age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.42128998234064347,0.42857142857142855,0.25,46
3,4,25,0.4514776334471398,0.4928698752228164,0.16279069767441862,46
4,5,25,0.5402660706818733,0.5877016129032258,0.13636363636363635,46
5,6,25,0.6614516226628386,0.6666666666666666,0.21951219512195122,46
6,7,25,0.5707673707468877,0.5877016129032258,0.28205128205128205,46
7,8,25,0.6355470371694885,0.5877016129032258,0.28205128205128205,46
