age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,,6,0,0,0,0,False,
3,20-29,,,0,-0.1434173669467787,35,30,0,0,0,False,
4,30-39,0.6037414965986395,0.03392846486948981,3,0.501308817764514,78,71,14,136,14,False,
5,40-49,0.5648038049940546,0.04516343886878835,3,0.3089619256555881,152,147,29,254,29,False,
6,50-59,0.6915974145891043,0.09779402544668245,3,0.46484812120303015,200,192,38,385,38,False,
7,60-69,0.7806122448979592,0.07073094161537698,3,0.33240525227182005,285,282,56,422,56,False,
8,70-79,0.7491423370440384,0.01744919164999893,3,0.4541660721670615,346,346,69,503,69,False,0.4322621298046629
