age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,-0.18787878787878787,10,0,0,0,0,False,
3,20-29,,,0,0.2848178137651822,39,35,0,0,0,False,
4,30-39,0.6419270833333334,0.051559869461519095,3,0.31648684114602316,87,81,16,170,16,False,
5,40-49,0.6839192708333334,0.02019278960842555,3,0.5040598245984683,168,163,32,289,32,False,
6,50-59,0.7062019013128111,0.027012821176342613,3,0.49728052984685706,242,237,47,323,47,False,
7,60-69,0.7341899722852103,0.044206499728363276,3,0.31011277027331813,322,317,63,417,63,False,
8,70-79,0.7226496346833114,0.022084630056329074,3,0.2666720273006367,421,419,83,413,83,False,0.4907824067353753
