age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.41464284274758373,0.42857142857142855,0.25,46
3,4,25,0.48203269219860695,0.4928698752228164,0.19047619047619047,46
4,5,25,0.616816620922462,0.7241379310344828,0.25,46
5,6,25,0.7116320867620621,0.7857142857142857,0.28205128205128205,46
6,7,25,0.6462131400151301,0.6666666666666666,0.25,46
7,8,25,0.6370438496178877,0.6666666666666666,0.35135135135135137,46
