age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.588212821443202,1.3727113008499146,3.8876397609710693,131,59,0.4504,0.4885,0.4122
2,3,1.7402551668030874,1.6562584042549133,3.338430643081665,131,70,0.5344,0.4122,0.3588
3,4,1.5640935993488925,1.3493367433547974,4.441320419311523,131,81,0.6183,0.3588,0.2748
4,5,1.37282633332796,1.230749487876892,3.8589751720428467,131,93,0.7099,0.2748,0.2366
5,6,1.1212084895432597,1.0060960054397583,2.9320032596588135,131,99,0.7557,0.2366,0.2061
6,7,1.0576272847560735,0.9468728601932526,3.004225492477417,131,104,0.7939,0.2061,0.1679
7,8,0.9592918107906977,0.8803627490997314,2.3755598068237305,131,108,0.8244,0.1679,0.1374
