age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.19415344845874724,0.19047619047619047,0.0,131
2,3,25,0.23508208881091475,0.21951219512195122,0.0,131
3,4,25,0.2704603306809282,0.28205128205128205,0.0,131
4,5,25,0.35677014070882557,0.42857142857142855,0.02040816326530612,131
5,6,25,0.38346346431119627,0.42857142857142855,0.02040816326530612,131
6,7,25,0.38053446530857615,0.3888888888888889,0.0,131
7,8,25,0.36654772663631924,0.3888888888888889,0.0,131
