age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
2,3,1.0046058829630846,0.03839731961488724,3.9737558364868164,46
3,4,0.8582996460406677,0.6065245568752289,2.665637254714966,46
4,5,0.649898865989045,0.47270193696022034,2.433474540710449,46
5,6,0.49480727970924065,0.4659058153629303,1.6194125413894653,46
6,7,0.4922034148450779,0.3654070496559143,1.181490182876587,46
7,8,0.36552567516817996,0.3197066932916641,1.4466466903686523,46
