node,mean_drift,std_drift,n_transitions,chronic
C82,3.6868492854493007,3.4439922212834886,7,False
C85,3.3272387151207243,3.062501396993468,7,False
C83,3.315769799053669,3.0672942220597657,7,False
D48,3.2904622576066425,1.8094703131546404,7,True
D24,3.2253369944436208,1.774077583787306,7,False
M67,3.217909097671509,0.9798348328700903,7,True
M23,3.204150915145874,1.0141234170889983,7,True
M65,3.194633569036211,1.071470885787168,7,True
M22,3.167125497545515,1.0850877585945748,7,True
K65,3.132410392165184,2.169132023333566,7,False
D06,3.085217842033931,2.1349570423718975,7,False
N60,3.0692623385361264,2.2147623015200413,7,False
E06,3.0409479652132307,1.6447086628520142,7,True
N87,2.998227592025484,2.084849001919539,7,True
N92,2.9948853084019254,0.7785494876937239,7,True
M25,2.9875149045671736,1.3053630337200623,7,True
E74,2.973249980381557,0.38216417753939397,7,False
E73,2.952946731022426,0.3509829151890037,7,False
D27,2.9458417551858083,0.6817573836047346,7,False
C73,2.936854207089969,1.5840017183967254,7,False
E89,2.876559087208339,1.5956088958078596,7,False
G35,2.8433801755309105,2.1925288706778,7,False
N64,2.8402197563222478,2.588246912230822,7,False
C43,2.8190038789595877,2.62278449948378,7,False
N73,2.7765659945351735,0.7254420593952521,7,False
N83,2.7511463846479143,0.7608749228684992,7,True
E14,2.6989196028028215,1.5613889820073925,7,True
K02,2.6960754032645906,2.5260970289574862,7,False
N93,2.6867018533604488,2.180507186805792,7,True
H93,2.6768596342631747,1.606205415646529,7,False
K04,2.6712308866637096,2.519968677442811,7,False
M94,2.655592623565878,1.4537146468911037,7,False
M51,2.6373197862080167,0.9960139966913242,7,True
K07,2.632258102297783,2.6231975061600608,7,False
N62,2.6279893666505814,2.8369405587645655,7,False
E04,2.577838694410665,1.6543538579883375,7,True
K01,2.5627188895429884,2.6212403758372154,7,False
M54,2.497603944369725,1.0921593590030538,7,True
K50,2.494260379246303,0.7292783462255715,7,False
N94,2.451148376933166,1.2714454920829554,7,True
E05,2.4423318590436662,1.6983824827713303,7,True
N88,2.4413182863167355,1.6582066808812805,7,True
M24,2.422832184604236,1.4326975969876148,7,True
M41,2.419876149722508,1.1863844107559054,7,True
N84,2.4187481701374054,1.1008848707773045,7,True
J32,2.4100150551114763,0.7935927538374046,7,False
K35,2.4030884823628833,2.415659340555076,7,False
N80,2.384763228041785,1.236418392404823,7,False
J01,2.373425387910434,1.2051000499663125,7,False
N86,2.372796043753624,2.3965822833920405,7,True
I82,2.37237145538841,1.0756621091757055,7,False
N70,2.3676923694355145,1.2720156795366613,7,False
M95,2.36132849752903,1.3517995263266702,7,False
H33,2.353585010128362,1.8972912546846354,7,True
D39,2.3239765145948956,1.1146476987863045,7,False
C53,2.31807998248509,1.6494252493256307,7,False
I95,2.3128900698253085,0.519285432974412,7,True
M81,2.3053620713097707,0.5574685037784292,7,True
D22,2.2914872339793613,2.1320206577386513,7,False
G44,2.2853379590170726,0.5119590630955589,7,True
N85,2.2756551472204074,1.1096246848965166,7,True
J33,2.268203147820064,1.3273642396195398,7,False
G43,2.253544637135097,0.5460949721870153,7,True
M77,2.2429740354418755,1.6277441698623423,7,True
I83,2.233925784272807,1.5548579096106425,7,True
D25,2.225631724510874,1.0735310361992658,7,False
H91,2.2235669238226756,1.2575426860102594,7,True
D05,2.2110780669110164,1.6842431418543957,7,False
B37,2.191180263246809,1.4824970325370934,7,False
K80,2.1866987262453352,0.5137445174377354,7,True
M20,2.1759336377893175,1.5735044261875684,7,True
F25,2.1646071076393127,0.988155157850191,7,False
K66,2.152687714568206,1.020647186421459,7,False
K36,2.1503144619720325,1.5682858763164773,7,False
C78,2.148477570286819,1.7777123806135824,7,False
N99,2.136943569140775,1.4756173188673056,7,False
K85,2.132320960717542,1.0210802167038264,7,False
K60,2.122965795653207,1.1256305053308049,7,False
C79,2.1227943439568793,1.7482665065510294,7,False
K92,2.11648428440094,0.5546191696753019,7,False
J03,2.1159845707671985,1.3765313515953257,7,False
F20,2.1119152179786136,0.9849724610062005,7,False
C77,2.1050698554941585,1.7211427696165678,7,False
C50,2.100764705666474,1.6342685677036326,7,False
D23,2.09930171923978,1.938734425957251,7,False
K82,2.098849070923669,0.9912448385095584,7,False
K83,2.095029909695898,1.0026205517307865,7,False
I80,2.0919727895941054,0.9850328910473544,7,False
K37,2.0905153463993753,2.5858845510693045,7,False
