age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.0267148728956257,0.8437337279319763,3.553941011428833,131,57,0.4351,0.4504,0.4809
2,3,1.7577877458064788,1.2645297646522522,3.935682773590088,131,62,0.4733,0.4809,0.374
3,4,1.4138704732060432,1.1180413365364075,4.562511444091797,131,80,0.6107,0.374,0.2672
4,5,1.043703510573036,0.9631409645080566,2.1150686740875244,131,95,0.7252,0.2672,0.2137
5,6,0.9601276797233241,0.8044320940971375,1.8803592920303345,131,101,0.771,0.2137,0.1679
6,7,0.9164399037120539,0.7594300508499146,2.483888864517212,131,109,0.8321,0.1679,0.1527
7,8,0.8627062695366996,0.755635678768158,1.9698591232299805,131,105,0.8015,0.1527,0.1908
