age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.5637119113573407,0.08018613601152065,3,0.5877191227274859,425,383,76,1316,76,False,
2,10-19,0.42518518518518517,0.04722185911261992,3,0.6395930272935619,120,76,15,195,15,False,
3,20-29,0.5864483208733832,0.059243078742530736,3,0.7217203402085725,312,267,53,834,53,False,
4,30-39,0.6357151858853182,0.01626796820461189,3,0.7310424147592396,631,576,115,3379,115,False,
5,40-49,0.613279441909674,0.011319003398511303,3,0.7518074561651579,1489,1424,284,13496,284,False,
6,50-59,0.6043282388847068,0.01926877584519363,3,0.7135034796662645,2456,2393,478,23455,478,False,
7,60-69,0.6274242042496011,0.013874765040796247,3,0.6876612130807526,3224,3152,630,29331,630,False,
8,70-79,0.5943962246023716,0.024546383240044857,3,0.6318082436839166,3663,3595,719,33787,719,False,0.5040476941200593
