age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
1,2,0.6499116813039614,0.06962742656469345,6.726790904998779,1080
2,3,0.5748698717259146,0.07199452817440033,6.1095075607299805,1080
3,4,0.588621340126351,0.0725271962583065,6.494714736938477,1080
4,5,0.8498436912997729,0.07413708046078682,6.503002643585205,1080
5,6,0.8548032804564746,0.07485711947083473,5.311902046203613,1080
6,7,0.8726331002147937,0.07495172321796417,7.282776832580566,1080
7,8,0.7965326366394206,0.07512930408120155,7.288318634033203,1080
