age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.017779868516489057,0.0,0.0,1080
2,3,25,0.025897233386841058,0.0,0.0,1080
3,4,25,0.0561944564902478,0.0,0.0,1080
4,5,25,0.06985284862299405,0.02040816326530612,0.0,1080
5,6,25,0.11108812693978543,0.02040816326530612,0.0,1080
6,7,25,0.1286671338385646,0.02040816326530612,0.0,1080
7,8,25,0.13444679696957715,0.02040816326530612,0.0,1080
