age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
1,2,0.6337402670575237,0.07029308751225471,6.955368995666504,1080
2,3,0.5690500735822651,0.07250109687447548,6.129298210144043,1080
3,4,0.5727298504741931,0.07271988689899445,6.631790637969971,1080
4,5,0.8476246036589146,0.07417699322104454,6.299302577972412,1080
5,6,0.8684171926747594,0.0746794231235981,5.125401020050049,1080
6,7,0.8754928613805937,0.07514107972383499,6.940462112426758,1080
7,8,0.8074176733175086,0.07496356219053268,6.949285507202148,1080
