age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.6760319112036073,0.030115038600275024,3,0.6909886969424957,170,156,31,409,31,False,
2,10-19,0.48027613412228803,0.13140632453014056,3,0.6769968356809436,152,133,26,347,26,False,
3,20-29,0.5798972650284604,0.06702161147906892,3,0.6644348163374081,263,248,49,747,49,False,
4,30-39,0.6797744246303917,0.029350231900902905,3,0.591916215916352,420,406,81,1424,81,False,
5,40-49,0.7321417401638831,0.03209077427556413,3,0.5109566466807963,737,730,146,2045,146,False,
6,50-59,0.7131745260087506,0.03582973964516293,3,0.5311274095763651,945,939,187,2643,187,False,
7,60-69,0.7331182533885237,0.00744225760042397,3,0.3951316683815856,1121,1114,222,2696,222,False,
8,70-79,0.7416706123258345,0.010786629097884458,3,0.3537916945432266,1446,1438,287,3014,287,False,0.4412825213369107
