age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.21228689639932236,0.19047619047619047,0.0,131
2,3,25,0.19339873652964598,0.16279069767441862,0.0,131
3,4,25,0.2802634520067937,0.25,0.02040816326530612,131
4,5,25,0.3544972816975437,0.3888888888888889,0.02040816326530612,131
5,6,25,0.3767208344310211,0.42857142857142855,0.0,131
6,7,25,0.4275733384494264,0.47058823529411764,0.02040816326530612,131
7,8,25,0.33992005571044165,0.35135135135135137,0.0,131
