age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.488136574074074,0.07196693040285397,3,0.6374291739311473,278,240,48,785,48,False,
2,10-19,0.48904006046863185,0.09709758922161636,3,0.5307771332838108,156,105,21,382,21,False,
3,20-29,0.6662836349707938,0.038829336351837676,3,0.6212419560238704,347,297,59,1041,59,False,
4,30-39,0.599680761842924,0.028380827151303183,3,0.6867669013498072,607,559,111,2680,111,False,
5,40-49,0.6420334398199317,0.0019243971359584327,3,0.7211424413399741,1352,1287,257,11008,257,False,
6,50-59,0.672546570238878,0.01784136812541215,3,0.7060188715506389,2009,1951,390,21563,390,False,
7,60-69,0.6205001842066747,0.006186900791451854,3,0.6731579605228388,2642,2570,514,29673,514,False,
8,70-79,0.6205117097229002,0.009038899994855177,3,0.5970989534382412,4181,4105,821,37797,821,False,0.4889294568134579
