age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.01561433211185305,0.0,0.0,1080
2,3,25,0.03373050858766721,0.0,0.0,1080
3,4,25,0.059737143634649464,0.02040816326530612,0.0,1080
4,5,25,0.07852743402371437,0.02040816326530612,0.0,1080
5,6,25,0.10196115356656206,0.02040816326530612,0.0,1080
6,7,25,0.11081591091117186,0.02040816326530612,0.0,1080
7,8,25,0.10850977494489145,0.02040816326530612,0.0,1080
