age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,-0.49090909090909085,10,0,0,0,0,False,
3,20-29,,,0,0.26943319838056684,39,35,0,0,0,False,
4,30-39,0.5625,0.071032196338468,3,0.22993365896333015,87,81,16,170,16,False,
5,40-49,0.7001953125,0.06561162903219073,3,0.4419900688901151,168,163,32,289,32,False,
6,50-59,0.6645540968764146,0.038006490655877696,3,0.5414982212417143,242,237,47,323,47,False,
7,60-69,0.7193247669438145,0.017222702570685203,3,0.4563706874567445,322,317,63,417,63,False,
8,70-79,0.6931823680263222,0.009441161058894677,3,0.33779616832605097,421,419,83,413,83,False,0.4298156481347075
