age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
2,3,1.015567393163624,0.036310192197561264,3.9739975929260254,46
3,4,0.864783747729076,0.5780418217182159,2.4897923469543457,46
4,5,0.6462405461656011,0.475506067276001,2.0538277626037598,46
5,6,0.5043057368906296,0.42275169491767883,1.5383315086364746,46
6,7,0.4625589046627283,0.3501642942428589,1.2588510513305664,46
7,8,0.38470340370322054,0.31804321706295013,1.1976853609085083,46
