age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.6597251145356101,0.017722586030523856,3,0.3607945745912196,253,246,49,643,49,False,
2,10-19,0.4310699588477367,0.06195090212890781,3,0.5055314448039139,115,92,18,223,18,False,
3,20-29,0.5509259259259259,0.02351391409082182,3,0.5812736156258339,203,183,36,509,36,False,
4,30-39,0.6564835019506712,0.048269668158672376,3,0.5369124087017366,373,357,71,1291,71,False,
5,40-49,0.6433689760154452,0.041348004031208654,3,0.4814356279775183,680,674,134,2154,134,False,
6,50-59,0.6938441300437596,0.024262821152958365,3,0.47851963202324405,974,969,193,2701,193,False,
7,60-69,0.6998432063367127,0.02536676200518777,3,0.4023632334437594,1162,1155,231,2855,231,False,
8,70-79,0.7158406575520834,0.0126920863070747,3,0.46707152732579565,1290,1283,256,2674,256,False,0.3947906494140625
