age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.139416141468182,1.0112146139144897,2.707216501235962,131,57,0.4351,0.4504,0.4809
2,3,1.7816701848660745,1.4978288412094116,3.1748499870300293,131,62,0.4733,0.4809,0.374
3,4,1.400255160778761,1.2867794632911682,2.8683011531829834,131,80,0.6107,0.374,0.2672
4,5,1.109935398478257,1.0947020053863525,2.2893402576446533,131,95,0.7252,0.2672,0.2137
5,6,0.9652928898830225,0.9186239838600159,2.036370277404785,131,101,0.771,0.2137,0.1679
6,7,0.8949150639936465,0.8053509593009949,2.086177349090576,131,109,0.8321,0.1679,0.1527
7,8,0.8089467795122237,0.7477760910987854,1.8639661073684692,131,105,0.8015,0.1527,0.1908
