age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.4074623065781026,0.42857142857142855,0.25,46
3,4,25,0.44298667347851195,0.47058823529411764,0.16279069767441862,46
4,5,25,0.5525620750428207,0.6129032258064516,0.21951219512195122,46
5,6,25,0.6540723585303215,0.7241379310344828,0.25,46
6,7,25,0.6390388386450084,0.6666666666666666,0.3157894736842105,46
7,8,25,0.6850303999348369,0.7241379310344828,0.25,46
