age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
2,3,1.6143914196226332,1.4816664457321167,2.386467695236206,46,9,0.1957,0.8043,0.5652
3,4,0.9923946723341942,0.5477721989154816,5.015218257904053,46,20,0.4348,0.5652,0.3478
4,5,0.9354732433954874,0.6150384843349457,4.348840713500977,46,30,0.6522,0.3478,0.1304
5,6,0.6294895267114043,0.4646955132484436,1.6077800989151,46,40,0.8696,0.1304,0.0435
6,7,0.6461490659519683,0.4124263525009155,1.8205550909042358,46,43,0.9348,0.0435,0.0435
7,8,0.48136817155913875,0.38588008284568787,1.7863644361495972,46,44,0.9565,0.0435,0.0435
