age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.40776187132092934,0.3888888888888889,0.28205128205128205,46
3,4,25,0.4915151196806921,0.5625,0.13636363636363635,46
4,5,25,0.5365857440434131,0.5877016129032258,0.13636363636363635,46
5,6,25,0.6484126088912168,0.6666666666666666,0.28205128205128205,46
6,7,25,0.6059056905446151,0.6129032258064516,0.35135135135135137,46
7,8,25,0.6029055333124258,0.6129032258064516,0.3157894736842105,46
