age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.6295525494276796,0.035164922473914256,3,0.5704886999957255,170,156,31,409,31,False,
2,10-19,0.4960552268244576,0.07878135238844802,3,0.622062069861057,152,133,26,347,26,False,
3,20-29,0.5521310565042343,0.016160553556605325,3,0.6333410733462977,263,248,49,747,49,False,
4,30-39,0.6694101508916325,0.010949212043608993,3,0.5864040369519425,420,406,81,1424,81,False,
5,40-49,0.7286076186901859,0.06500012824228735,3,0.5084291259407195,737,730,146,2045,146,False,
6,50-59,0.6811461580256798,0.030566852397464622,3,0.4708556028457601,945,939,187,2643,187,False,
7,60-69,0.6886683981278576,0.012171375219633985,3,0.4137533921086906,1121,1114,222,2696,222,False,
8,70-79,0.6825302399365457,0.017737263368947622,3,0.4127676696724616,1446,1438,287,3014,287,False,0.4057351673566512
