age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.5739836692810059,1.375322699546814,4.043248653411865,131,59,0.4504,0.4885,0.4122
2,3,1.7137907224042075,1.637489378452301,3.7123892307281494,131,70,0.5344,0.4122,0.3588
3,4,1.526065041253596,1.2830201387405396,4.310233116149902,131,81,0.6183,0.3588,0.2748
4,5,1.3066697197575723,1.1444376707077026,3.5770504474639893,131,93,0.7099,0.2748,0.2366
5,6,1.0959766627562166,0.9868366718292236,3.060495615005493,131,99,0.7557,0.2366,0.2061
6,7,1.035869793823132,0.9197655916213989,2.934760570526123,131,104,0.7939,0.2061,0.1679
7,8,0.9561428162786696,0.8943235874176025,2.0046768188476562,131,108,0.8244,0.1679,0.1374
