age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.20466098524446422,0.16279069767441862,0.02040816326530612,131
2,3,25,0.2537402407172817,0.21951219512195122,0.0,131
3,4,25,0.29846617080367593,0.3157894736842105,0.0,131
4,5,25,0.3309803318407862,0.35135135135135137,0.0,131
5,6,25,0.37058526394679075,0.42857142857142855,0.0,131
6,7,25,0.37735848226506336,0.42857142857142855,0.0,131
7,8,25,0.34675488761556844,0.3888888888888889,0.02040816326530612,131
