age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.3575682549153345,1.1086831092834473,4.392906188964844,131,59,0.4504,0.4885,0.4122
2,3,1.4289224760872976,1.341427743434906,2.8682446479797363,131,70,0.5344,0.4122,0.3588
3,4,1.3359960817996366,1.1907700300216675,4.025261878967285,131,81,0.6183,0.3588,0.2748
4,5,1.1134201576632838,1.0507662296295166,3.593675136566162,131,93,0.7099,0.2748,0.2366
5,6,0.919937604304516,0.8464577198028564,2.304957866668701,131,99,0.7557,0.2366,0.2061
6,7,0.8429818740830972,0.770675927400589,2.4180264472961426,131,104,0.7939,0.2061,0.1679
7,8,0.7510684231917063,0.7035478949546814,1.6157970428466797,131,108,0.8244,0.1679,0.1374
