age_from,age_to,node,knn_stability
4,5,Parkinson’s disease,0.28205128205128205
4,5,Sexual dysfunction,0.28205128205128205
4,5,Cerebral ischemia/chronic stroke,0.7241379310344828
4,5,Psoriasis,0.6666666666666666
4,5,Allergy,0.42857142857142855
4,5,Cardiac insufficiency,0.6666666666666666
4,5,Thyroid diseases,0.6129032258064516
4,5,Intestinal diverticulosis,0.3888888888888889
4,5,Chronic cholecystitis/gallstones,0.5625
4,5,Hemorrhoids,0.6129032258064516
4,5,Cardiac valve disorders,0.6666666666666666
5,6,Urinary incontinence,0.6129032258064516
5,6,Liver disease,0.5625
5,6,Urinary tract calculi,0.7241379310344828
5,6,Anemia,0.7241379310344828
5,6,Chronic low back pain,0.6129032258064516
5,6,Insomnia,0.8518518518518519
5,6,Cancer,0.7857142857142857
5,6,Dizziness,0.5625
5,6,Lower limb varicosis,0.19047619047619047
5,6,Gynecological problems,0.3157894736842105
5,6,Chronic ischemic heart disease,0.7857142857142857
5,6,Hypotension,0.7857142857142857
5,6,Dementia,0.6129032258064516
5,6,Prostatic hyperplasia,0.6129032258064516
5,6,Rheumatoid arthritis/chronic polyarthritis,0.5151515151515151
5,6,Asthma/COPD,0.8518518518518519
5,6,Osteoporosis,0.47058823529411764
5,6,Somatoform disorders,0.5625
5,6,Depression,0.6666666666666666
5,6,Chronic gastritis/GERD,0.5625
5,6,Lipid metabolism disorders8,0.7857142857142857
5,6,Diabetes mellitus,0.8518518518518519
5,6,Obesity,0.7857142857142857
5,6,Renal insufficiency,0.8518518518518519
5,6,Severe hearing loss,0.5625
5,6,Migraine/chronic headache,0.5625
5,6,Hyperuricemia/gout,0.8518518518518519
5,6,Severe vision reduction,0.7857142857142857
5,6,Anxiety,0.5625
5,6,Atherosclerosis/PAOD,0.7857142857142857
5,6,Joint arthrosis,0.42857142857142855
5,6,Neuropathies,0.35135135135135137
5,6,Hypertension,0.8518518518518519
5,6,Cardiac arrhythmias,0.7857142857142857
5,6,Tobacco abuse,0.8518518518518519
5,6,Parkinson’s disease,0.35135135135135137
5,6,Sexual dysfunction,0.7241379310344828
5,6,Cerebral ischemia/chronic stroke,0.7857142857142857
5,6,Psoriasis,0.7857142857142857
5,6,Allergy,0.7857142857142857
5,6,Cardiac insufficiency,0.7857142857142857
5,6,Thyroid diseases,0.7857142857142857
5,6,Intestinal diverticulosis,0.6129032258064516
5,6,Chronic cholecystitis/gallstones,0.5625
5,6,Hemorrhoids,0.6666666666666666
5,6,Cardiac valve disorders,0.7857142857142857
6,7,Urinary incontinence,0.6129032258064516
6,7,Liver disease,0.5625
6,7,Urinary tract calculi,0.6129032258064516
6,7,Anemia,0.6666666666666666
6,7,Chronic low back pain,0.5625
6,7,Insomnia,0.7241379310344828
6,7,Cancer,0.6129032258064516
6,7,Dizziness,0.5151515151515151
6,7,Lower limb varicosis,0.21951219512195122
6,7,Gynecological problems,0.25
6,7,Chronic ischemic heart disease,0.7241379310344828
6,7,Hypotension,0.8518518518518519
6,7,Dementia,0.7241379310344828
6,7,Prostatic hyperplasia,0.5151515151515151
6,7,Rheumatoid arthritis/chronic polyarthritis,0.6129032258064516
6,7,Asthma/COPD,0.7241379310344828
6,7,Osteoporosis,0.6129032258064516
6,7,Somatoform disorders,0.5151515151515151
6,7,Depression,0.5625
6,7,Chronic gastritis/GERD,0.47058823529411764
6,7,Lipid metabolism disorders8,0.7241379310344828
6,7,Diabetes mellitus,0.7241379310344828
6,7,Obesity,0.7241379310344828
6,7,Renal insufficiency,0.7857142857142857
6,7,Severe hearing loss,0.5151515151515151
6,7,Migraine/chronic headache,0.5151515151515151
6,7,Hyperuricemia/gout,0.6666666666666666
6,7,Severe vision reduction,0.5625
6,7,Anxiety,0.6129032258064516
6,7,Atherosclerosis/PAOD,0.6666666666666666
6,7,Joint arthrosis,0.5625
6,7,Neuropathies,0.7241379310344828
6,7,Hypertension,0.7241379310344828
6,7,Cardiac arrhythmias,0.6666666666666666
6,7,Tobacco abuse,0.7241379310344828
6,7,Parkinson’s disease,0.35135135135135137
6,7,Sexual dysfunction,0.3888888888888889
6,7,Cerebral ischemia/chronic stroke,0.7241379310344828
6,7,Psoriasis,0.5625
6,7,Allergy,0.5151515151515151
6,7,Cardiac insufficiency,0.7241379310344828
6,7,Thyroid diseases,0.6666666666666666
6,7,Intestinal diverticulosis,0.5151515151515151
6,7,Chronic cholecystitis/gallstones,0.5625
6,7,Hemorrhoids,0.5151515151515151
6,7,Cardiac valve disorders,0.6666666666666666
7,8,Urinary incontinence,0.6666666666666666
7,8,Liver disease,0.5625
7,8,Urinary tract calculi,0.6666666666666666
7,8,Anemia,0.6666666666666666
7,8,Chronic low back pain,0.5625
7,8,Insomnia,0.7241379310344828
7,8,Cancer,0.6129032258064516
7,8,Dizziness,0.6129032258064516
7,8,Lower limb varicosis,0.6666666666666666
7,8,Gynecological problems,0.21951219512195122
