age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
2,3,1.527603202395969,1.3181865215301514,2.2355456352233887,46,9,0.1957,0.8043,0.5652
3,4,1.1407026499509811,0.6349872052669525,5.544693470001221,46,20,0.4348,0.5652,0.3478
4,5,0.9529356727997462,0.6396094262599945,4.277912616729736,46,30,0.6522,0.3478,0.1304
5,6,0.6730086531490087,0.4601200371980667,1.9660612344741821,46,40,0.8696,0.1304,0.0435
6,7,0.7534524658045103,0.46109285950660706,2.9674394130706787,46,43,0.9348,0.0435,0.0435
7,8,0.6596265055916526,0.5340509712696075,2.4819681644439697,46,44,0.9565,0.0435,0.0435
