age_from,age_to,node,drift
4,5,Tobacco abuse,0.4781826436519623
4,5,Parkinson’s disease,0.024441367015242577
4,5,Sexual dysfunction,1.3185909986495972
4,5,Cerebral ischemia/chronic stroke,1.1364136934280396
4,5,Psoriasis,0.7519024610519409
4,5,Allergy,1.5983325242996216
4,5,Cardiac insufficiency,0.6842716336250305
4,5,Thyroid diseases,0.49428367614746094
4,5,Intestinal diverticulosis,1.8894932270050049
4,5,Chronic cholecystitis/gallstones,0.9520062804222107
4,5,Hemorrhoids,1.2663676738739014
4,5,Cardiac valve disorders,0.6519373059272766
5,6,Urinary incontinence,0.8632566928863525
5,6,Liver disease,0.5007659792900085
5,6,Urinary tract calculi,0.8857072591781616
5,6,Anemia,0.2043856382369995
5,6,Chronic low back pain,1.0284336805343628
5,6,Insomnia,0.628261148929596
5,6,Cancer,0.6205785274505615
5,6,Dizziness,0.820380449295044
5,6,Lower limb varicosis,0.030654538422822952
5,6,Gynecological problems,0.03656643256545067
5,6,Chronic ischemic heart disease,0.4287286698818207
5,6,Hypotension,0.4618717432022095
5,6,Dementia,0.5753600001335144
5,6,Prostatic hyperplasia,0.8532519340515137
5,6,Rheumatoid arthritis/chronic polyarthritis,1.3989572525024414
5,6,Asthma/COPD,0.3294946253299713
5,6,Osteoporosis,1.7074605226516724
5,6,Somatoform disorders,0.29913243651390076
5,6,Depression,0.3027140200138092
5,6,Chronic gastritis/GERD,0.7521215677261353
5,6,Lipid metabolism disorders8,0.27772441506385803
5,6,Diabetes mellitus,0.3582402467727661
5,6,Obesity,0.24906320869922638
5,6,Renal insufficiency,0.28859254717826843
5,6,Severe hearing loss,0.9731636047363281
5,6,Migraine/chronic headache,0.5291295051574707
5,6,Hyperuricemia/gout,0.4912552237510681
5,6,Severe vision reduction,0.3641335070133209
5,6,Anxiety,0.4552977681159973
5,6,Atherosclerosis/PAOD,0.33693772554397583
5,6,Joint arthrosis,1.803118109703064
5,6,Neuropathies,1.3351640701293945
5,6,Hypertension,0.30140799283981323
5,6,Cardiac arrhythmias,0.36259526014328003
5,6,Tobacco abuse,0.38305455446243286
5,6,Parkinson’s disease,1.282535195350647
5,6,Sexual dysfunction,0.43926098942756653
5,6,Cerebral ischemia/chronic stroke,0.31427592039108276
5,6,Psoriasis,0.2900720238685608
5,6,Allergy,0.6239575743675232
5,6,Cardiac insufficiency,0.40213504433631897
5,6,Thyroid diseases,0.26568344235420227
5,6,Intestinal diverticulosis,0.9903290271759033
5,6,Chronic cholecystitis/gallstones,0.7339655756950378
5,6,Hemorrhoids,0.9830566048622131
5,6,Cardiac valve disorders,0.35355323553085327
6,7,Urinary incontinence,0.6035572290420532
6,7,Liver disease,0.37786757946014404
6,7,Urinary tract calculi,0.7738699913024902
6,7,Anemia,0.18054677546024323
6,7,Chronic low back pain,0.7022421956062317
6,7,Insomnia,0.3843545913696289
6,7,Cancer,0.3787684738636017
6,7,Dizziness,1.3248622417449951
6,7,Lower limb varicosis,1.2662652730941772
6,7,Gynecological problems,0.032676540315151215
6,7,Chronic ischemic heart disease,0.3037587106227875
6,7,Hypotension,0.3802095055580139
6,7,Dementia,0.46163636445999146
6,7,Prostatic hyperplasia,0.9617915153503418
6,7,Rheumatoid arthritis/chronic polyarthritis,0.8298376798629761
6,7,Asthma/COPD,0.2623938024044037
6,7,Osteoporosis,1.0615218877792358
6,7,Somatoform disorders,0.3044489920139313
6,7,Depression,0.4862964153289795
6,7,Chronic gastritis/GERD,0.8878223299980164
6,7,Lipid metabolism disorders8,0.3033284544944763
6,7,Diabetes mellitus,0.40160566568374634
6,7,Obesity,0.19117870926856995
6,7,Renal insufficiency,0.23579800128936768
6,7,Severe hearing loss,1.1595467329025269
6,7,Migraine/chronic headache,0.7424407601356506
6,7,Hyperuricemia/gout,0.3146336078643799
6,7,Severe vision reduction,1.1410481929779053
6,7,Anxiety,0.21201452612876892
6,7,Atherosclerosis/PAOD,0.39533522725105286
6,7,Joint arthrosis,1.0394114255905151
6,7,Neuropathies,0.7247838973999023
6,7,Hypertension,0.15158095955848694
6,7,Cardiac arrhythmias,0.334398478269577
6,7,Tobacco abuse,0.2529885470867157
6,7,Parkinson’s disease,0.8945673108100891
6,7,Sexual dysfunction,1.7638622522354126
6,7,Cerebral ischemia/chronic stroke,0.3126024901866913
6,7,Psoriasis,0.3649804890155792
6,7,Allergy,0.5712766647338867
6,7,Cardiac insufficiency,0.4062299430370331
6,7,Thyroid diseases,0.33154067397117615
6,7,Intestinal diverticulosis,0.8121299147605896
6,7,Chronic cholecystitis/gallstones,0.7863249182701111
6,7,Hemorrhoids,0.9348783493041992
6,7,Cardiac valve disorders,0.42811113595962524
7,8,Urinary incontinence,0.7779921889305115
7,8,Liver disease,0.43302085995674133
7,8,Urinary tract calculi,0.8101422786712646
7,8,Anemia,0.2887845039367676
7,8,Chronic low back pain,0.6216840744018555
7,8,Insomnia,0.483875572681427
7,8,Cancer,0.5802776217460632
7,8,Dizziness,1.9966373443603516
7,8,Lower limb varicosis,0.5026556849479675
7,8,Gynecological problems,0.029745977371931076
7,8,Chronic ischemic heart disease,0.27281925082206726
7,8,Hypotension,0.43622052669525146
7,8,Dementia,0.672455370426178
7,8,Prostatic hyperplasia,1.0726637840270996
7,8,Rheumatoid arthritis/chronic polyarthritis,0.6199149489402771
7,8,Asthma/COPD,0.27385270595550537
7,8,Osteoporosis,0.5192948579788208
7,8,Somatoform disorders,0.23866841197013855
7,8,Depression,0.24116185307502747
7,8,Chronic gastritis/GERD,0.5511484146118164
7,8,Lipid metabolism disorders8,0.2510128319263458
7,8,Diabetes mellitus,0.2511487305164337
7,8,Obesity,0.2809379994869232
7,8,Renal insufficiency,0.5063627362251282
7,8,Severe hearing loss,1.7534637451171875
7,8,Migraine/chronic headache,0.5721099376678467
7,8,Hyperuricemia/gout,0.21525700390338898
7,8,Severe vision reduction,0.032868556678295135
7,8,Anxiety,0.21406890451908112
7,8,Atherosclerosis/PAOD,0.2968747615814209
7,8,Joint arthrosis,0.9933467507362366
7,8,Neuropathies,0.4908435344696045
7,8,Hypertension,0.2529318928718567
7,8,Cardiac arrhythmias,0.29779887199401855
7,8,Tobacco abuse,0.27480995655059814
7,8,Parkinson’s disease,0.7162211537361145
7,8,Sexual dysfunction,1.2117048501968384
7,8,Cerebral ischemia/chronic stroke,0.3912866711616516
7,8,Psoriasis,0.3154602646827698
7,8,Allergy,0.6536821722984314
7,8,Cardiac insufficiency,0.2704070508480072
7,8,Thyroid diseases,0.2527562379837036
7,8,Intestinal diverticulosis,0.8633897304534912
7,8,Chronic cholecystitis/gallstones,0.6637863516807556
7,8,Hemorrhoids,0.7782534956932068
7,8,Cardiac valve disorders,0.4238494336605072
