age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
2,3,0.9180665468473149,0.031575911678373814,4.4495110511779785,46
3,4,0.689430810632589,0.5752781629562378,1.9089678525924683,46
4,5,0.9746208898723125,0.6681044697761536,4.19965934753418,46
5,6,0.6068649019884027,0.4585847556591034,1.803118109703064,46
6,7,0.5906809874526833,0.41717053949832916,1.7638622522354126,46
7,8,0.5358184751771067,0.46004804968833923,1.9966373443603516,46
