age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.556423611111111,0.045830538372271884,3,0.7150949555948578,278,240,48,785,48,False,
2,10-19,0.399848828420257,0.04437085448658859,3,0.6367530148093122,156,105,21,382,21,False,
3,20-29,0.6369817102365221,0.020381371722295115,3,0.6494049913291926,347,297,59,1041,59,False,
4,30-39,0.6589562535508481,0.015622414215502102,3,0.6855540128928351,607,559,111,2680,111,False,
5,40-49,0.6652838549157948,0.008089709419881417,3,0.7259828798484758,1352,1287,257,11008,257,False,
6,50-59,0.7097896120973045,0.013110317134377504,3,0.7268580919717327,2009,1951,390,21563,390,False,
7,60-69,0.6896962860906296,0.013727396760392179,3,0.7011468846919378,2642,2570,514,29673,514,False,
8,70-79,0.7203023752758858,0.014238516264309399,3,0.6289969573877175,4181,4105,821,37797,821,False,0.47694428083751583
