age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.21864067313240712,0.16279069767441862,0.0,131
2,3,25,0.17572076746877405,0.13636363636363635,0.0,131
3,4,25,0.27522126360155247,0.21951219512195122,0.0,131
4,5,25,0.3702574509464525,0.42857142857142855,0.0,131
5,6,25,0.3905001956637332,0.42857142857142855,0.0,131
6,7,25,0.4277953257868456,0.47058823529411764,0.02040816326530612,131
7,8,25,0.3966489912540552,0.42857142857142855,0.041666666666666664,131
