age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.0699101393682915,0.9170079827308655,3.3800582885742188,131,57,0.4351,0.4504,0.4809
2,3,1.7694125463885646,1.3539754748344421,3.7592265605926514,131,62,0.4733,0.4809,0.374
3,4,1.431778535246849,1.1961174011230469,4.177840232849121,131,80,0.6107,0.374,0.2672
4,5,1.0798674815579465,0.9826642274856567,2.2708041667938232,131,95,0.7252,0.2672,0.2137
5,6,0.9955709980856075,0.8956016302108765,1.9652539491653442,131,101,0.771,0.2137,0.1679
6,7,0.9570887772315139,0.8123166561126709,2.228839874267578,131,109,0.8321,0.1679,0.1527
7,8,0.8996101526986985,0.7804170250892639,2.09610652923584,131,105,0.8015,0.1527,0.1908
