age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,,6,0,0,0,0,False,
3,20-29,,,0,0.032492997198879554,35,30,0,0,0,False,
4,30-39,0.6615646258503401,0.04828254954618497,3,0.4013581355353507,78,71,14,136,14,False,
5,40-49,0.6678557273087593,0.060741746888446885,3,0.2758015021972539,152,147,29,254,29,False,
6,50-59,0.6701292705447829,0.07068312130990453,3,0.42040951023775597,200,192,38,385,38,False,
7,60-69,0.7764668367346937,0.08827438352815692,3,0.29934579875276685,285,282,56,422,56,False,
8,70-79,0.7493523769516207,0.0467511697865442,3,0.4199449125198358,346,346,69,503,69,False,0.42449065322411256
