age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.01571919043124487,0.0,0.0,1080
2,3,25,0.034993212143917825,0.0,0.0,1080
3,4,25,0.06041003073430952,0.02040816326530612,0.0,1080
4,5,25,0.08235404204703689,0.02040816326530612,0.0,1080
5,6,25,0.1056161678208511,0.02040816326530612,0.0,1080
6,7,25,0.11730561076878637,0.02040816326530612,0.0,1080
7,8,25,0.11626833154721997,0.02040816326530612,0.0,1080
