age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.45355902777777785,0.04775226131786484,3,0.6881689710535053,278,240,48,785,48,False,
2,10-19,0.47845804988662133,0.11366554790793401,3,0.587137867269365,156,105,21,382,21,False,
3,20-29,0.6334386670496984,0.013723149569084948,3,0.624481948694324,347,297,59,1041,59,False,
4,30-39,0.655926196466737,0.03555766777955756,3,0.6950715789301984,607,559,111,2680,111,False,
5,40-49,0.6611101858721051,0.022509959438478205,3,0.7275988988798484,1352,1287,257,11008,257,False,
6,50-59,0.6771663379355687,0.003897950624108629,3,0.7070065066361744,2009,1951,390,21563,390,False,
7,60-69,0.6646656270344745,0.010608674861478287,3,0.6926812496515778,2642,2570,514,29673,514,False,
8,70-79,0.6644482061674785,0.013120409979914557,3,0.6086572054763103,4181,4105,821,37797,821,False,0.5023626159239571
