age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,0.1515151515151515,10,0,0,0,0,False,
3,20-29,,,0,0.22429149797570852,39,35,0,0,0,False,
4,30-39,0.58203125,0.07459471660105471,3,0.1870489174017642,87,81,16,170,16,False,
5,40-49,0.6923828125,0.044652156769485016,3,0.47568092892828046,168,163,32,289,32,False,
6,50-59,0.729591066847744,0.012069941002457315,3,0.5327761033783918,242,237,47,323,47,False,
7,60-69,0.7872679936172,0.043859221409429716,3,0.35668484977771775,322,317,63,417,63,False,
8,70-79,0.7115207819228723,0.038777700778148336,3,0.3734405127811125,421,419,83,413,83,False,0.4469444041225141
