age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.44236443704947137,0.42857142857142855,0.25,46
3,4,25,0.48474827833108913,0.4928698752228164,0.19047619047619047,46
4,5,25,0.63139523207987,0.7241379310344828,0.21951219512195122,46
5,6,25,0.6712579530185524,0.6666666666666666,0.3157894736842105,46
6,7,25,0.6055934032278522,0.6129032258064516,0.28205128205128205,46
7,8,25,0.5911351965794206,0.6129032258064516,0.28205128205128205,46
