age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
1,2,0.6266038559032259,0.06998828798532486,6.881419658660889,1080
2,3,0.5654220490198997,0.0723867416381836,5.835636138916016,1080
3,4,0.5942975128586921,0.0729861855506897,6.332608222961426,1080
4,5,0.8423653413472628,0.0738556981086731,6.291275978088379,1080
5,6,0.8604724616191729,0.07485950365662575,5.0001020431518555,1080
6,7,0.8693178161840748,0.07509985566139221,6.82068395614624,1080
7,8,0.8059405909092338,0.07504913583397865,6.820277214050293,1080
