age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,,6,0,0,0,0,False,
3,20-29,,,0,0.14761904761904762,35,30,0,0,0,False,
4,30-39,0.6428571428571428,0.05727026612409093,3,0.4001947419668938,78,71,14,136,14,False,
5,40-49,0.6940150614347999,0.05538464699181158,3,0.417215125855152,152,147,29,254,29,False,
6,50-59,0.7036011080332409,0.03898262537982627,3,0.36258906472661817,200,192,38,385,38,False,
7,60-69,0.7378826530612245,0.04207331199245476,3,0.17694847776389658,285,282,56,422,56,False,
8,70-79,0.7683959952390955,0.044962715136038,3,0.35847696081662156,346,346,69,503,69,False,0.3642091997479521
