age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
2,3,1.0303629395430502,0.036432910710573196,3.9562337398529053,46
3,4,0.853703683120725,0.555355429649353,2.6368656158447266,46
4,5,0.6870931889861822,0.5028917789459229,2.2700586318969727,46
5,6,0.5045732871993728,0.4468117654323578,1.7037179470062256,46
6,7,0.5173311143627634,0.38229982554912567,1.3492085933685303,46
7,8,0.4467600029690758,0.3567470610141754,1.4400460720062256,46
