age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
1,2,1.1255372962594488,0.948253333568573,5.668194770812988,131
2,3,1.1681950307586266,1.07185697555542,6.39352560043335,131
3,4,1.0484481640444456,0.8843435049057007,5.287447929382324,131
4,5,0.8795366916833943,0.8390039801597595,2.742938995361328,131
5,6,0.7965807099719994,0.7648898959159851,2.7772915363311768,131
6,7,0.796850720918133,0.7078495025634766,2.750532627105713,131
7,8,0.7945686031900744,0.7568295001983643,2.0998711585998535,131
