age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.6278182448838016,0.06092125813416624,3,0.6977033603849513,170,156,31,409,31,False,
2,10-19,0.47583826429980275,0.07669832639800875,3,0.6447043787888107,152,133,26,347,26,False,
3,20-29,0.6276551436901291,0.03980216018937696,3,0.7118821952435861,263,248,49,747,49,False,
4,30-39,0.675303561448966,0.03153210573554367,3,0.6332875226859886,420,406,81,1424,81,False,
5,40-49,0.7367079502095453,0.02595287260065484,3,0.5518997428264059,737,730,146,2045,146,False,
6,50-59,0.7092663025346259,0.03346619188188438,3,0.518707387518976,945,939,187,2643,187,False,
7,60-69,0.7104131158185213,0.03083492825713903,3,0.42723971461222904,1121,1114,222,2696,222,False,
8,70-79,0.741889141141287,0.012258024837394228,3,0.4101326700832984,1446,1438,287,3014,287,False,0.40668212555694494
