age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.4041927696018409,0.4087301587301587,0.19047619047619047,46
3,4,25,0.4832208005478094,0.5151515151515151,0.21951219512195122,46
4,5,25,0.6295022199149642,0.6666666666666666,0.21951219512195122,46
5,6,25,0.7005865128430612,0.7549261083743842,0.21951219512195122,46
6,7,25,0.6657428073094173,0.7241379310344828,0.25,46
7,8,25,0.6677380142878181,0.6666666666666666,0.28205128205128205,46
