age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,0.33333333333333326,10,0,0,0,0,False,
3,20-29,,,0,0.32186234817813764,39,35,0,0,0,False,
4,30-39,0.6614583333333334,0.13003895233069163,3,0.291918786906758,87,81,16,170,16,False,
5,40-49,0.6959635416666666,0.01920848761970303,3,0.5436472785620645,168,163,32,289,32,False,
6,50-59,0.6846235098838086,0.006938019576020867,3,0.4805805657056757,242,237,47,323,47,False,
7,60-69,0.7912152515327119,0.0466220554195151,3,0.39152252359272594,322,317,63,417,63,False,
8,70-79,0.7415686843760585,0.06070356030415293,3,0.36594753761958904,421,419,83,413,83,False,0.4180577732617216
