age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.20242731571038175,0.19047619047619047,0.02040816326530612,131
2,3,25,0.24137191834026855,0.21951219512195122,0.0,131
3,4,25,0.2858310262100631,0.3157894736842105,0.02040816326530612,131
4,5,25,0.3639097825471363,0.3888888888888889,0.0,131
5,6,25,0.37426472157725255,0.42857142857142855,0.02040816326530612,131
6,7,25,0.3734972428447527,0.42857142857142855,0.02040816326530612,131
7,8,25,0.33262704305194685,0.35135135135135137,0.0,131
