age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.903595194930122,1.8305411338806152,3.164008378982544,1080,42,0.0389,0.8972,0.8991
2,3,2.512923100021448,2.3697445392608643,5.173433303833008,1080,89,0.0824,0.8991,0.8593
3,4,2.470498979511395,2.161791205406189,5.543581485748291,1080,142,0.1315,0.8593,0.8148
4,5,2.504712777251893,2.263667345046997,5.333067893981934,1080,188,0.1741,0.8148,0.7278
5,6,2.322625347169123,2.2255146503448486,4.99096155166626,1080,271,0.2509,0.7278,0.6917
6,7,2.1425999726180907,2.046812057495117,5.286491394042969,1080,308,0.2852,0.6917,0.663
7,8,2.1908851427691323,2.074377655982971,5.424393177032471,1080,350,0.3241,0.663,0.6444
