age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.015082098363934378,0.0,0.0,1080
2,3,25,0.03350745802069287,0.0,0.0,1080
3,4,25,0.05793742360816648,0.02040816326530612,0.0,1080
4,5,25,0.07870842575851013,0.02040816326530612,0.0,1080
5,6,25,0.10131104480045958,0.02040816326530612,0.0,1080
6,7,25,0.1079279646672007,0.02040816326530612,0.0,1080
7,8,25,0.1073584332411547,0.02040816326530612,0.0,1080
