age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.556712962962963,0.05424864947700423,3,0.6293354043910556,278,240,48,785,48,False,
2,10-19,0.43915343915343924,0.0720963240493449,3,0.5478686918177363,156,105,21,382,21,False,
3,20-29,0.6492387245044527,0.0321258915459793,3,0.6215426627277055,347,297,59,1041,59,False,
4,30-39,0.5979493006520034,0.02688829979135696,3,0.6799946322777599,607,559,111,2680,111,False,
5,40-49,0.6275744775343558,0.014928302268862104,3,0.7176161384426264,1352,1287,257,11008,257,False,
6,50-59,0.667477536708306,0.018229958889108163,3,0.7066192350473733,2009,1951,390,21563,390,False,
7,60-69,0.620503969275336,0.004400264913303198,3,0.6831241660182517,2642,2570,514,29673,514,False,
8,70-79,0.6363327057750691,0.003558286398405312,3,0.6072651383273033,4181,4105,821,37797,821,False,0.49969215522497895
