age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.4145275130328798,0.4087301587301587,0.28205128205128205,46
3,4,25,0.4403832825292725,0.5151515151515151,0.16279069767441862,46
4,5,25,0.562784360414538,0.6129032258064516,0.21951219512195122,46
5,6,25,0.6800912061616536,0.7241379310344828,0.21951219512195122,46
6,7,25,0.639154813467651,0.6666666666666666,0.19047619047619047,46
7,8,25,0.6488841282769924,0.6666666666666666,0.35135135135135137,46
